DATAFLOW,SEXP: Sex,PCHAR: Selected person characteristic,REGION: Region,REGION_TYPE: Region Type,STATE: State,TIME_PERIOD: Time Period,OBS_VALUE
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5670: 5670,POA: Postal Areas,4: South Australia,2021,494
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4559: 4559,POA: Postal Areas,3: Queensland,2021,7444
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3097: 3097,POA: Postal Areas,2: Victoria,2021,1536
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6057: 6057,POA: Postal Areas,5: Western Australia,2021,16697
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4155: 4155,POA: Postal Areas,3: Queensland,2021,1475
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2661: 2661,POA: Postal Areas,1: New South Wales,2021,395
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2024: 2024,POA: Postal Areas,1: New South Wales,2021,11380
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6488: 6488,POA: Postal Areas,5: Western Australia,2021,162
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2428: 2428,POA: Postal Areas,1: New South Wales,2021,25187
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2821: 2821,POA: Postal Areas,1: New South Wales,2021,4778
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4363: 4363,POA: Postal Areas,3: Queensland,2021,626
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7468: 7468,POA: Postal Areas,6: Tasmania,2021,697
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3163: 3163,POA: Postal Areas,2: Victoria,2021,32810
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3268: 3268,POA: Postal Areas,2: Victoria,2021,2552
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4727: 4727,POA: Postal Areas,3: Queensland,2021,310
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6639: 6639,POA: Postal Areas,5: Western Australia,2021,109
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3754: 3754,POA: Postal Areas,2: Victoria,2021,50494
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4821: 4821,POA: Postal Areas,3: Queensland,2021,1451
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4554: 4554,POA: Postal Areas,3: Queensland,2021,2000
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2218: 2218,POA: Postal Areas,1: New South Wales,2021,16182
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2826: 2826,POA: Postal Areas,1: New South Wales,2021,178
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4069: 4069,POA: Postal Areas,3: Queensland,2021,35527
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2356: 2356,POA: Postal Areas,1: New South Wales,2021,124
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2761: 2761,POA: Postal Areas,1: New South Wales,2021,34702
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4160: 4160,POA: Postal Areas,3: Queensland,2021,19044
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2605: 2605,POA: Postal Areas,8: Australian Capital Territory,2021,12488
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2669: 2669,POA: Postal Areas,1: New South Wales,2021,1539
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4722: 4722,POA: Postal Areas,3: Queensland,2021,1640
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6365: 6365,POA: Postal Areas,5: Western Australia,2021,538
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3823: 3823,POA: Postal Areas,2: Victoria,2021,2117
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5049: 5049,POA: Postal Areas,4: South Australia,2021,10380
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2612: 2612,POA: Postal Areas,8: Australian Capital Territory,2021,18965
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3024: 3024,POA: Postal Areas,2: Victoria,2021,34004
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6167: 6167,POA: Postal Areas,5: Western Australia,2021,28476
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2251: 2251,POA: Postal Areas,1: New South Wales,2021,33721
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2752: 2752,POA: Postal Areas,1: New South Wales,2021,5747
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3191: 3191,POA: Postal Areas,2: Victoria,2021,10926
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3415: 3415,POA: Postal Areas,2: Victoria,2021,36
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4800: 4800,POA: Postal Areas,3: Queensland,2021,10081
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2179: 2179,POA: Postal Areas,1: New South Wales,2021,16262
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3813: 3813,POA: Postal Areas,2: Victoria,2021,963
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2350: 2350,POA: Postal Areas,1: New South Wales,2021,26911
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3226: 3226,POA: Postal Areas,2: Victoria,2021,17714
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3529: 3529,POA: Postal Areas,2: Victoria,2021,117
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4387: 4387,POA: Postal Areas,3: Queensland,2021,1338
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5232: 5232,POA: Postal Areas,4: South Australia,2021,425
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5153: 5153,POA: Postal Areas,4: South Australia,2021,6732
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5732: 5732,POA: Postal Areas,4: South Australia,2021,146
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2132: 2132,POA: Postal Areas,1: New South Wales,2021,10755
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3540: 3540,POA: Postal Areas,2: Victoria,2021,263
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6605: 6605,POA: Postal Areas,5: Western Australia,2021,41
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2469: 2469,POA: Postal Areas,1: New South Wales,2021,4359
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5113: 5113,POA: Postal Areas,4: South Australia,2021,19570
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5485: 5485,POA: Postal Areas,4: South Australia,2021,667
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2783: 2783,POA: Postal Areas,1: New South Wales,2021,2651
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2402: 2402,POA: Postal Areas,1: New South Wales,2021,1745
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4455: 4455,POA: Postal Areas,3: Queensland,2021,8610
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6372: 6372,POA: Postal Areas,5: Western Australia,2021,105
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2111: 2111,POA: Postal Areas,1: New South Wales,2021,15456
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2487: 2487,POA: Postal Areas,1: New South Wales,2021,15090
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3789: 3789,POA: Postal Areas,2: Victoria,2021,294
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3453: 3453,POA: Postal Areas,2: Victoria,2021,1852
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3762: 3762,POA: Postal Areas,2: Victoria,2021,117
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5600: 5600,POA: Postal Areas,4: South Australia,2021,6150
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3485: 3485,POA: Postal Areas,2: Victoria,2021,291
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4849: 4849,POA: Postal Areas,3: Queensland,2021,1368
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6762: 6762,POA: Postal Areas,5: Western Australia,2021,657
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4875: 4875,POA: Postal Areas,3: Queensland,2021,7526
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5139: 5139,POA: Postal Areas,4: South Australia,2021,290
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3158: 3158,POA: Postal Areas,2: Victoria,2021,6818
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3196: 3196,POA: Postal Areas,2: Victoria,2021,26876
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4017: 4017,POA: Postal Areas,3: Queensland,2021,37756
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4425: 4425,POA: Postal Areas,3: Queensland,2021,170
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3749: 3749,POA: Postal Areas,2: Victoria,2021,2123
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4059: 4059,POA: Postal Areas,3: Queensland,2021,13740
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5650: 5650,POA: Postal Areas,4: South Australia,2021,167
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6323: 6323,POA: Postal Areas,5: Western Australia,2021,1062
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2064: 2064,POA: Postal Areas,1: New South Wales,2021,9417
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2263: 2263,POA: Postal Areas,1: New South Wales,2021,24554
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5577: 5577,POA: Postal Areas,4: South Australia,2021,574
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2175: 2175,POA: Postal Areas,1: New South Wales,2021,1790
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6171: 6171,POA: Postal Areas,5: Western Australia,2021,37697
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3195: 3195,POA: Postal Areas,2: Victoria,2021,37364
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5088: 5088,POA: Postal Areas,4: South Australia,2021,3716
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6262: 6262,POA: Postal Areas,5: Western Australia,2021,733
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7263: 7263,POA: Postal Areas,6: Tasmania,2021,632
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3108: 3108,POA: Postal Areas,2: Victoria,2021,25054
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3136: 3136,POA: Postal Areas,2: Victoria,2021,46296
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5724: 5724,POA: Postal Areas,4: South Australia,2021,84
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6019: 6019,POA: Postal Areas,5: Western Australia,2021,24351
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6224: 6224,POA: Postal Areas,5: Western Australia,2021,1254
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3081: 3081,POA: Postal Areas,2: Victoria,2021,14003
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3302: 3302,POA: Postal Areas,2: Victoria,2021,356
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6043: 6043,POA: Postal Areas,5: Western Australia,2021,233
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7007: 7007,POA: Postal Areas,6: Tasmania,2021,3387
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3020: 3020,POA: Postal Areas,2: Victoria,2021,44372
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6532: 6532,POA: Postal Areas,5: Western Australia,2021,6915
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3630: 3630,POA: Postal Areas,2: Victoria,2021,32151
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3107: 3107,POA: Postal Areas,2: Victoria,2021,14164
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,0854: 0854,POA: Postal Areas,7: Northern Territory,2021,755
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3889: 3889,POA: Postal Areas,2: Victoria,2021,171
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2805: 2805,POA: Postal Areas,1: New South Wales,2021,408
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3462: 3462,POA: Postal Areas,2: Victoria,2021,1230
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5642: 5642,POA: Postal Areas,4: South Australia,2021,234
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6044: 6044,POA: Postal Areas,5: Western Australia,2021,1300
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6567: 6567,POA: Postal Areas,5: Western Australia,2021,485
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5414: 5414,POA: Postal Areas,4: South Australia,2021,134
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2702: 2702,POA: Postal Areas,1: New South Wales,2021,793
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4492: 4492,POA: Postal Areas,3: Queensland,2021,322
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6336: 6336,POA: Postal Areas,5: Western Australia,2021,343
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6411: 6411,POA: Postal Areas,5: Western Australia,2021,133
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4807: 4807,POA: Postal Areas,3: Queensland,2021,10785
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5501: 5501,POA: Postal Areas,4: South Australia,2021,8156
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6502: 6502,POA: Postal Areas,5: Western Australia,2021,1221
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2285: 2285,POA: Postal Areas,1: New South Wales,2021,33869
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6535: 6535,POA: Postal Areas,5: Western Australia,2021,1609
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4364: 4364,POA: Postal Areas,3: Queensland,2021,182
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7175: 7175,POA: Postal Areas,6: Tasmania,2021,184
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2316: 2316,POA: Postal Areas,1: New South Wales,2021,6577
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4119: 4119,POA: Postal Areas,3: Queensland,2021,6809
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5040: 5040,POA: Postal Areas,4: South Australia,2021,2508
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2566: 2566,POA: Postal Areas,1: New South Wales,2021,27796
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3902: 3902,POA: Postal Areas,2: Victoria,2021,423
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7291: 7291,POA: Postal Areas,6: Tasmania,2021,721
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3669: 3669,POA: Postal Areas,2: Victoria,2021,1475
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4699: 4699,POA: Postal Areas,3: Queensland,2021,451
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5098: 5098,POA: Postal Areas,4: South Australia,2021,13058
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2850: 2850,POA: Postal Areas,1: New South Wales,2021,19146
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3315: 3315,POA: Postal Areas,2: Victoria,2021,1686
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3909: 3909,POA: Postal Areas,2: Victoria,2021,8713
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6100: 6100,POA: Postal Areas,5: Western Australia,2021,15816
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2045: 2045,POA: Postal Areas,1: New South Wales,2021,6480
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2508: 2508,POA: Postal Areas,1: New South Wales,2021,9346
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4213: 4213,POA: Postal Areas,3: Queensland,2021,31153
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5072: 5072,POA: Postal Areas,4: South Australia,2021,13937
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2063: 2063,POA: Postal Areas,1: New South Wales,2021,6493
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2102: 2102,POA: Postal Areas,1: New South Wales,2021,8379
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2793: 2793,POA: Postal Areas,1: New South Wales,2021,1074
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3004: 3004,POA: Postal Areas,2: Victoria,2021,11482
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3865: 3865,POA: Postal Areas,2: Victoria,2021,527
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5345: 5345,POA: Postal Areas,4: South Australia,2021,3545
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6208: 6208,POA: Postal Areas,5: Western Australia,2021,12946
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3371: 3371,POA: Postal Areas,2: Victoria,2021,1090
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4129: 4129,POA: Postal Areas,3: Queensland,2021,6764
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4723: 4723,POA: Postal Areas,3: Queensland,2021,1596
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5245: 5245,POA: Postal Areas,4: South Australia,2021,3252
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3571: 3571,POA: Postal Areas,2: Victoria,2021,305
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3631: 3631,POA: Postal Areas,2: Victoria,2021,14605
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2073: 2073,POA: Postal Areas,1: New South Wales,2021,17221
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2588: 2588,POA: Postal Areas,1: New South Wales,2021,299
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3937: 3937,POA: Postal Areas,2: Victoria,2021,1717
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6395: 6395,POA: Postal Areas,5: Western Australia,2021,1543
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6489: 6489,POA: Postal Areas,5: Western Australia,2021,86
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7264: 7264,POA: Postal Areas,6: Tasmania,2021,574
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2317: 2317,POA: Postal Areas,1: New South Wales,2021,6553
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2551: 2551,POA: Postal Areas,1: New South Wales,2021,3718
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2565: 2565,POA: Postal Areas,1: New South Wales,2021,31588
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,0886: 0886,POA: Postal Areas,7: Northern Territory,2021,755
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3873: 3873,POA: Postal Areas,2: Victoria,2021,324
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2326: 2326,POA: Postal Areas,1: New South Wales,2021,7871
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3333: 3333,POA: Postal Areas,2: Victoria,2021,864
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,0860: 0860,POA: Postal Areas,7: Northern Territory,2021,3080
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5432: 5432,POA: Postal Areas,4: South Australia,2021,148
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4558: 4558,POA: Postal Areas,3: Queensland,2021,23327
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5415: 5415,POA: Postal Areas,4: South Australia,2021,247
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2178: 2178,POA: Postal Areas,1: New South Wales,2021,4170
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5109: 5109,POA: Postal Areas,4: South Australia,2021,20748
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3423: 3423,POA: Postal Areas,2: Victoria,2021,476
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5275: 5275,POA: Postal Areas,4: South Australia,2021,2380
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6244: 6244,POA: Postal Areas,5: Western Australia,2021,1580
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3584: 3584,POA: Postal Areas,2: Victoria,2021,1138
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2560: 2560,POA: Postal Areas,1: New South Wales,2021,82543
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6448: 6448,POA: Postal Areas,5: Western Australia,2021,406
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2403: 2403,POA: Postal Areas,1: New South Wales,2021,719
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,0839: 0839,POA: Postal Areas,7: Northern Territory,2021,510
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6367: 6367,POA: Postal Areas,5: Western Australia,2021,332
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3192: 3192,POA: Postal Areas,2: Victoria,2021,24129
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4726: 4726,POA: Postal Areas,3: Queensland,2021,372
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5418: 5418,POA: Postal Areas,4: South Australia,2021,125
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3113: 3113,POA: Postal Areas,2: Victoria,2021,8562
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3616: 3616,POA: Postal Areas,2: Victoria,2021,5605
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5731: 5731,POA: Postal Areas,4: South Australia,2021,234
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3047: 3047,POA: Postal Areas,2: Victoria,2021,21478
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3717: 3717,POA: Postal Areas,2: Victoria,2021,3544
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4606: 4606,POA: Postal Areas,3: Queensland,2021,2399
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6726: 6726,POA: Postal Areas,5: Western Australia,2021,5730
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3329: 3329,POA: Postal Areas,2: Victoria,2021,309
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2213: 2213,POA: Postal Areas,1: New South Wales,2021,23290
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2295: 2295,POA: Postal Areas,1: New South Wales,2021,8091
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2528: 2528,POA: Postal Areas,1: New South Wales,2021,23735
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3458: 3458,POA: Postal Areas,2: Victoria,2021,2330
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4312: 4312,POA: Postal Areas,3: Queensland,2021,2590
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4406: 4406,POA: Postal Areas,3: Queensland,2021,1712
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5633: 5633,POA: Postal Areas,4: South Australia,2021,286
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2092: 2092,POA: Postal Areas,1: New South Wales,2021,7384
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3959: 3959,POA: Postal Areas,2: Victoria,2021,1223
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3623: 3623,POA: Postal Areas,2: Victoria,2021,890
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7254: 7254,POA: Postal Areas,6: Tasmania,2021,562
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2303: 2303,POA: Postal Areas,1: New South Wales,2021,9710
